reservation_id,hotel_id,guest_ref,nationality_iso2,adults,children,rooms,nights,room_nights,arrival_date,departure_date,status,rate_code
RES-2026Q1-00834,MZN-DXB-001,g_2e9de0dfafff8e53,RU,1,0,1,3,3,2026-03-22,2026-03-25,CHECKED_OUT,GROUP
RES-2026Q1-00885,MZN-DXB-001,g_d6fc506497912782,RU,2,1,1,7,7,2026-03-22,2026-03-29,CHECKED_OUT,BAR
RES-2026Q1-00922,MZN-DXB-001,g_3105518e94dfadd9,GB,2,0,2,7,14,2026-03-22,2026-03-29,CHECKED_OUT,GROUP
RES-2026Q1-01058,MZN-DXB-001,g_a7aedb7d8670e36a,PH,2,0,1,1,1,2026-03-22,2026-03-23,CHECKED_OUT,BAR
RES-2026Q1-01061,MZN-DXB-001,g_567c9d7c391effed,CZ,1,2,1,6,6,2026-03-22,2026-03-28,CANCELLED,CORP
RES-2026Q1-01125,MZN-DXB-001,g_248718c4a9a950be,EG,2,0,1,2,2,2026-03-22,2026-03-24,CHECKED_OUT,BAR
RES-2026Q1-00065,MZN-DXB-001,g_537f36b910d0afe5,US,1,0,1,0,0,2026-03-23,2026-03-23,CHECKED_OUT,BAR
RES-2026Q1-00087,MZN-DXB-001,g_59a988f424ba0ab4,DE,1,1,1,0,0,2026-03-23,2026-03-23,CHECKED_OUT,OTA
RES-2026Q1-00209,MZN-DXB-001,g_2e8623d9bc6f809a,US,2,0,1,1,1,2026-03-23,2026-03-24,CHECKED_OUT,CORP
RES-2026Q1-00342,MZN-DXB-001,g_6a6657c24f66f338,KZ,2,1,1,3,3,2026-03-23,2026-03-26,CHECKED_OUT,BAR
RES-2026Q1-00365,MZN-DXB-001,g_8097051290559aa2,US,1,0,1,18,18,2026-03-23,2026-04-10,NO_SHOW,HOUSE
RES-2026Q1-00450,MZN-DXB-001,g_001285d1cc525e5e,GB,1,0,1,6,6,2026-03-23,2026-03-29,CHECKED_OUT,OTA
RES-2026Q1-00505,MZN-DXB-001,g_2115413f8e6db807,DE,1,2,1,2,2,2026-03-23,2026-03-25,CHECKED_OUT,HOUSE
RES-2026Q1-00603,MZN-DXB-001,g_c5e5eaa7ec82953d,CN,3,0,1,1,1,2026-03-23,2026-03-24,CANCELLED,OTA
RES-2026Q1-00865,MZN-DXB-001,g_a394f382ce3de916,FR,1,2,1,3,3,2026-03-23,2026-03-26,CHECKED_OUT,BAR
RES-2026Q1-00931,MZN-DXB-001,g_ddf4040cac817e10,SA,1,3,1,5,5,2026-03-23,2026-03-28,CHECKED_OUT,BAR
RES-2026Q1-01168,MZN-DXB-001,g_f9d33286c7982af6,GB,3,0,1,1,1,2026-03-23,2026-03-24,CHECKED_OUT,GROUP
RES-2026Q1-00101,MZN-DXB-001,g_4d33644b214654fa,DE,2,0,1,7,7,2026-03-24,2026-03-31,CHECKED_OUT,COMP
RES-2026Q1-00426,MZN-DXB-001,g_ac689270977ed27f,US,3,0,1,7,7,2026-03-24,2026-03-31,CHECKED_OUT,BAR
RES-2026Q1-00452,MZN-DXB-001,g_d2719a500c6db65e,DE,1,0,2,3,6,2026-03-24,2026-03-27,CHECKED_OUT,BAR
RES-2026Q1-00496,MZN-DXB-001,g_d61587c1e1281fe0,SA,2,2,1,1,1,2026-03-24,2026-03-25,CHECKED_OUT,GOV
RES-2026Q1-00529,MZN-DXB-001,g_ad0c16122f0d4b97,SA,2,1,2,2,4,2026-03-24,2026-03-26,CHECKED_OUT,GROUP
RES-2026Q1-00622,MZN-DXB-001,g_49d9d09940138bbf,EG,1,0,1,1,1,2026-03-24,2026-03-25,CHECKED_OUT,BAR
RES-2026Q1-00665,MZN-DXB-001,g_a9e96a7941bf3373,CZ,4,0,2,4,8,2026-03-24,2026-03-28,CHECKED_OUT,CORP
RES-2026Q1-00756,MZN-DXB-001,g_3024480c04760181,GB,3,0,1,3,3,2026-03-24,2026-03-27,CHECKED_OUT,GROUP
RES-2026Q1-00758,MZN-DXB-001,g_d848783bf264fecb,IN,2,0,1,3,3,2026-03-24,2026-03-27,CHECKED_OUT,BAR
RES-2026Q1-00937,MZN-DXB-001,g_e4c5cb425c84d15c,IN,1,0,3,4,12,2026-03-24,2026-03-28,CANCELLED,BAR
RES-2026Q1-01086,MZN-DXB-001,g_ade94c4b5f1ac47f,KZ,2,1,1,1,1,2026-03-24,2026-03-25,CHECKED_OUT,OTA
RES-2026Q1-00074,MZN-DXB-001,g_6e58eef81b65fe40,GB,1,2,1,0,0,2026-03-25,2026-03-25,CHECKED_OUT,COMP
RES-2026Q1-00429,MZN-DXB-001,g_cce7a781e152c159,US,1,1,1,2,2,2026-03-25,2026-03-27,CHECKED_OUT,OTA
RES-2026Q1-00432,MZN-DXB-001,g_1010a914781c5bcb,GB,1,1,1,1,1,2026-03-25,2026-03-26,CHECKED_OUT,HOUSE
RES-2026Q1-00484,MZN-DXB-001,g_b18e39d9bed2d8b2,US,2,0,1,4,4,2026-03-25,2026-03-29,CHECKED_OUT,OTA
RES-2026Q1-00513,MZN-DXB-001,g_4f9ca32cd5d68fa1,RU,1,3,2,14,28,2026-03-25,2026-04-08,CHECKED_OUT,CORP
RES-2026Q1-00592,MZN-DXB-001,g_2d7a7fa28efa63e4,KZ,4,0,1,1,1,2026-03-25,2026-03-26,CANCELLED,GOV
RES-2026Q1-00634,MZN-DXB-001,g_cfa184fbdad9233a,US,1,0,4,2,8,2026-03-25,2026-03-27,CHECKED_OUT,GROUP
RES-2026Q1-00776,MZN-DXB-001,g_bb511a785a346a99,GB,2,0,1,4,4,2026-03-25,2026-03-29,CHECKED_OUT,BAR
RES-2026Q1-00866,MZN-DXB-001,g_b3a56d1454014f0a,IN,2,3,2,1,2,2026-03-25,2026-03-26,CHECKED_OUT,BAR
RES-2026Q1-00868,MZN-DXB-001,g_98e899bec7414189,FR,2,0,1,2,2,2026-03-25,2026-03-27,CHECKED_OUT,OTA
RES-2026Q1-00975,MZN-DXB-001,g_eb1fbab936225c14,PK,4,0,1,3,3,2026-03-25,2026-03-28,CHECKED_OUT,BAR
RES-2026Q1-01093,MZN-DXB-001,g_6a1e3b58392cb787,GB,2,0,1,3,3,2026-03-25,2026-03-28,CHECKED_OUT,BAR
RES-2026Q1-00099,MZN-DXB-001,g_59688a193e555afe,DE,3,1,1,2,2,2026-03-26,2026-03-28,CHECKED_OUT,COMP
RES-2026Q1-00155,MZN-DXB-001,g_4b3cd4cc48d0c068,PL,2,0,1,3,3,2026-03-26,2026-03-29,CHECKED_OUT,CORP
RES-2026Q1-00441,MZN-DXB-001,g_ce2c9f2341c5b2d7,IN,1,1,3,3,9,2026-03-26,2026-03-29,CHECKED_OUT,CORP
RES-2026Q1-00941,MZN-DXB-001,g_37dfaf4af9009180,GB,2,0,1,1,1,2026-03-26,2026-03-27,CHECKED_OUT,CORP
RES-2026Q1-00961,MZN-DXB-001,g_ae10d961292efc40,FR,1,2,1,1,1,2026-03-26,2026-03-27,CHECKED_OUT,BAR
RES-2026Q1-00991,MZN-DXB-001,g_4e955c107df87de1,PL,2,1,1,6,6,2026-03-26,2026-04-01,NO_SHOW,BAR
RES-2026Q1-01159,MZN-DXB-001,g_9dee6cee2520e86c,IN,3,0,1,11,11,2026-03-26,2026-04-06,CHECKED_OUT,GROUP
RES-2026Q1-00051,MZN-DXB-001,g_2182c5b380be1ce7,KZ,2,3,1,6,6,2026-03-27,2026-04-02,IN_HOUSE,CORP
RES-2026Q1-00273,MZN-DXB-001,g_ee385d1e89e65c51,PH,2,0,1,5,5,2026-03-27,2026-04-01,CANCELLED,BAR
RES-2026Q1-00299,MZN-DXB-001,g_77d856b8dc59ffe1,RU,1,0,1,3,3,2026-03-27,2026-03-30,CHECKED_OUT,GROUP
RES-2026Q1-00337,MZN-DXB-001,g_e257c6da0f7f6123,IN,2,0,1,7,7,2026-03-27,2026-04-03,CANCELLED,BAR
RES-2026Q1-00469,MZN-DXB-001,g_ddcd7caee69ad56c,PK,2,0,2,2,4,2026-03-27,2026-03-29,CHECKED_OUT,CORP
RES-2026Q1-00618,MZN-DXB-001,g_b042242fb63bbb84,IN,1,1,1,4,4,2026-03-27,2026-03-31,NO_SHOW,BAR
RES-2026Q1-00706,MZN-DXB-001,g_d60985b7e0369157,EG,2,0,1,1,1,2026-03-27,2026-03-28,NO_SHOW,OTA
RES-2026Q1-00725,MZN-DXB-001,g_3c09432571f9d071,CN,3,0,1,1,1,2026-03-27,2026-03-28,CHECKED_OUT,OTA
RES-2026Q1-00793,MZN-DXB-001,g_37d44ccdfb678c72,DE,1,0,1,9,9,2026-03-27,2026-04-05,CANCELLED,GROUP
RES-2026Q1-00986,MZN-DXB-001,g_74f5ce10a78804c2,CN,4,0,1,4,4,2026-03-27,2026-03-31,CHECKED_OUT,BAR
RES-2026Q1-00052,MZN-DXB-001,g_0bbf69d22186a497,DE,3,2,1,5,5,2026-03-28,2026-04-02,IN_HOUSE,BAR
RES-2026Q1-00053,MZN-DXB-001,g_2932916ad66cb229,SA,1,0,1,8,8,2026-03-28,2026-04-05,IN_HOUSE,BAR
RES-2026Q1-00118,MZN-DXB-001,g_a9244fec9925e811,RU,1,2,1,3,3,2026-03-28,2026-03-31,CHECKED_OUT,HOUSE
RES-2026Q1-00156,MZN-DXB-001,g_310eacf095c2dd47,GB,1,0,1,4,4,2026-03-28,2026-04-01,CANCELLED,OTA
RES-2026Q1-00401,MZN-DXB-001,g_a449cf4ee535f332,US,1,2,3,4,12,2026-03-28,2026-04-01,CHECKED_OUT,OTA
RES-2026Q1-00481,MZN-DXB-001,g_fa471aaafb08aada,EG,4,1,1,1,1,2026-03-28,2026-03-29,CHECKED_OUT,BAR
RES-2026Q1-00800,MZN-DXB-001,g_499b7f6962917ad3,EG,2,0,1,14,14,2026-03-28,2026-04-11,CANCELLED,COMP
RES-2026Q1-00826,MZN-DXB-001,g_9131b39d90a2db5f,CN,1,0,1,1,1,2026-03-28,2026-03-29,CHECKED_OUT,GOV
RES-2026Q1-00888,MZN-DXB-001,g_981f7e512dc87c37,CN,3,0,1,3,3,2026-03-28,2026-03-31,CANCELLED,GROUP
RES-2026Q1-01006,MZN-DXB-001,g_e1f01ed523c02e14,PK,2,0,1,4,4,2026-03-28,2026-04-01,CHECKED_OUT,BAR
RES-2026Q1-01082,MZN-DXB-001,g_91b1a54bc6f4a512,IN,1,0,1,1,1,2026-03-28,2026-03-29,CHECKED_OUT,OTA
RES-2026Q1-00054,MZN-DXB-001,g_5189198cb429b6ee,SA,1,0,1,4,4,2026-03-29,2026-04-02,IN_HOUSE,BAR
RES-2026Q1-00125,MZN-DXB-001,g_e8604d95b5bb0bc8,IT,2,0,1,1,1,2026-03-29,2026-03-30,CHECKED_OUT,HOUSE
RES-2026Q1-00153,MZN-DXB-001,g_971c345ceb62a9a3,PL,2,0,1,7,7,2026-03-29,2026-04-05,CHECKED_OUT,BAR
RES-2026Q1-00265,MZN-DXB-001,g_2e643c25a726c792,KZ,3,0,1,5,5,2026-03-29,2026-04-03,CHECKED_OUT,OTA
RES-2026Q1-00362,MZN-DXB-001,g_a4c11d383a3d0722,PL,2,0,2,1,2,2026-03-29,2026-03-30,CHECKED_OUT,CORP
RES-2026Q1-00419,MZN-DXB-001,g_4c3012b10b353cc7,CH,2,1,1,1,1,2026-03-29,2026-03-30,CHECKED_OUT,BAR
RES-2026Q1-00428,MZN-DXB-001,g_40346d6ef36b716f,EG,3,0,2,2,4,2026-03-29,2026-03-31,CANCELLED,BAR
RES-2026Q1-00445,MZN-DXB-001,g_2b39c7961ce353d0,PL,2,0,1,7,7,2026-03-29,2026-04-05,CHECKED_OUT,COMP
RES-2026Q1-00447,MZN-DXB-001,g_1f125898f45277f0,SA,2,0,1,2,2,2026-03-29,2026-03-31,NO_SHOW,BAR
RES-2026Q1-00573,MZN-DXB-001,g_53fdf2af2b21c229,DE,1,0,1,2,2,2026-03-29,2026-03-31,CHECKED_OUT,BAR
RES-2026Q1-00972,MZN-DXB-001,g_6c1323586f0e55cc,GB,1,0,1,6,6,2026-03-29,2026-04-04,CHECKED_OUT,BAR
RES-2026Q1-01010,MZN-DXB-001,g_6123bb1fe21a7060,SA,2,0,2,5,10,2026-03-29,2026-04-03,CANCELLED,BAR
RES-2026Q1-01051,MZN-DXB-001,g_0999acce528f2082,CN,3,2,1,2,2,2026-03-29,2026-03-31,CHECKED_OUT,GOV
RES-2026Q1-00055,MZN-DXB-001,g_2b11995dbb4f5bb8,GB,2,0,1,3,3,2026-03-30,2026-04-02,IN_HOUSE,BAR
RES-2026Q1-00056,MZN-DXB-001,g_5aa57eca584ddc74,US,2,2,1,7,7,2026-03-30,2026-04-06,IN_HOUSE,BAR
RES-2026Q1-00078,MZN-DXB-001,g_569d6bffd98bdd3f,IN,1,0,1,0,0,2026-03-30,2026-03-30,CHECKED_OUT,COMP
RES-2026Q1-00136,MZN-DXB-001,g_184c256cf4f7a5c6,IN,2,1,1,3,3,2026-03-30,2026-04-02,CHECKED_OUT,HOUSE
RES-2026Q1-00455,MZN-DXB-001,g_6ff5fe3f16aa5068,DE,2,3,3,4,12,2026-03-30,2026-04-03,CHECKED_OUT,GOV
RES-2026Q1-00612,MZN-DXB-001,g_a01db09831372bc4,IN,1,0,1,5,5,2026-03-30,2026-04-04,CHECKED_OUT,GROUP
RES-2026Q1-00613,MZN-DXB-001,g_1446b559b41b2ddb,NL,3,0,1,2,2,2026-03-30,2026-04-01,CHECKED_OUT,CORP
RES-2026Q1-00745,MZN-DXB-001,g_776887a2362dedaf,GB,2,0,1,1,1,2026-03-30,2026-03-31,CHECKED_OUT,BAR
RES-2026Q1-00750,MZN-DXB-001,g_e139b1ba2c991530,RU,2,0,1,7,7,2026-03-30,2026-04-06,CHECKED_OUT,OTA
RES-2026Q1-00821,MZN-DXB-001,g_1da072220dbfe544,FR,2,1,1,1,1,2026-03-30,2026-03-31,CHECKED_OUT,BAR
RES-2026Q1-00979,MZN-DXB-001,g_4935920a3cd862f7,NL,2,0,1,5,5,2026-03-30,2026-04-04,CHECKED_OUT,GOV
RES-2026Q1-01112,MZN-DXB-001,g_b7b4bb5810f178b7,RU,1,0,1,2,2,2026-03-30,2026-04-01,NO_SHOW,OTA
RES-2026Q1-01138,MZN-DXB-001,g_5c733210d078d68e,GB,3,0,1,2,2,2026-03-30,2026-04-01,CHECKED_OUT,BAR
RES-2026Q1-01145,MZN-DXB-001,g_7b0c83c8ca89e928,IN,2,0,1,1,1,2026-03-30,2026-03-31,CHECKED_OUT,CORP
RES-2026Q1-01163,MZN-DXB-001,g_d24480e00f11e521,US,3,0,1,1,1,2026-03-30,2026-03-31,CHECKED_OUT,GROUP
RES-2026Q1-00057,MZN-DXB-001,g_e3867d55c0478f84,GB,3,0,1,2,2,2026-03-31,2026-04-02,IN_HOUSE,OTA
RES-2026Q1-00058,MZN-DXB-001,g_af95c269407e844e,IN,3,0,1,10,10,2026-03-31,2026-04-10,IN_HOUSE,BAR
RES-2026Q1-00061,MZN-DXB-001,g_18d349c44f34855b,GB,2,0,2,0,0,2026-03-31,2026-03-31,CHECKED_OUT,CORP
RES-2026Q1-00068,MZN-DXB-001,g_d94dc1471e6cadf8,US,2,0,1,0,0,2026-03-31,2026-03-31,CHECKED_OUT,CORP
RES-2026Q1-00293,MZN-DXB-001,g_98b8ffe30001cead,GB,1,0,1,2,2,2026-03-31,2026-04-02,CHECKED_OUT,GOV
RES-2026Q1-00311,MZN-DXB-001,g_87208b5f36807f32,PK,1,0,2,18,36,2026-03-31,2026-04-18,CHECKED_OUT,CORP
RES-2026Q1-00376,MZN-DXB-001,g_d7dd1ad88de800c0,PH,1,0,2,4,8,2026-03-31,2026-04-04,CANCELLED,BAR
RES-2026Q1-00536,MZN-DXB-001,g_944a7fdf35060acb,DE,1,1,1,1,1,2026-03-31,2026-04-01,CHECKED_OUT,BAR
RES-2026Q1-00555,MZN-DXB-001,g_5165de4be0512c1c,IT,2,0,1,3,3,2026-03-31,2026-04-03,CHECKED_OUT,CORP
RES-2026Q1-00594,MZN-DXB-001,g_fec3c31cfaf35024,KR,1,0,1,2,2,2026-03-31,2026-04-02,NO_SHOW,GROUP
RES-2026Q1-00656,MZN-DXB-001,g_a25726cafc0c1d26,RU,1,0,1,1,1,2026-03-31,2026-04-01,CANCELLED,GROUP
RES-2026Q1-00732,MZN-DXB-001,g_7141928d50d10483,RU,2,0,3,3,9,2026-03-31,2026-04-03,CANCELLED,BAR
RES-2026Q1-00734,MZN-DXB-001,g_738bf91660597418,GB,2,1,1,1,1,2026-03-31,2026-04-01,CHECKED_OUT,GROUP
RES-2026Q1-00862,MZN-DXB-001,g_4c8dbd695835f694,PH,2,0,1,12,12,2026-03-31,2026-04-12,NO_SHOW,BAR
